,Name,Country,State,Region,Constituent counties / (boroughs),Historic colonies,Settled,Consolidated,Named for, • Type, • Body, • Mayor, • Total, • Land, • Water, • Metro,Elevation[3], • Estimate (2018)[7], • Rank, • Density, • MSA (2018), • CSA (2018),Demonym(s),Time zone, • Summer (DST),ZIP Codes,Area code(s),FIPS code,GNIS feature ID,Major airports,Commuter rail,Rapid transit,"GDP (City, 2015)","GMP (Metro, 2017)",Largest borough by area,Largest borough by population,Largest borough by GDP (2015),Website,County,CSA,MSA,Pueblo,City status,Incorporated, • City Attorney, • City Controller,Elevation[8],Highest elevation[9],Lowest elevation[9], • Estimate (2017)[11], • Urban[12], • Metro[13], • CSA[14],Area codes,GNIS feature IDs,Counties,Incorporated (town),Incorporated (city),Founded by, • City Clerk, • City Treasurer, • City, • Urban,Elevation[2] (mean),Highest elevation– near Blue Island,Lowest elevation– at Lake Michigan, • Estimate (2018), • CSA,ZIP Code Prefixes,Major Airports,Commuter Rail,Elevation, • Demonym,Interstates,U.S. routes, • State Capital,Elevation[2], • Estimate (2017)[4],ZIP codes,GNIS ID(s),Major airport,Secondary Airports,U.S. Highways,State Routes,Historic countries,Historic colony,Founded, • Consolidated city-county, • Estimate (2017)[8],ZIP code,U.S. Routes,Foundation, • City Manager, • City Council,Zip Codes,Primary Airport,Established, • City Council[5], • State Assembly Members, • State Senators,Elevation[7],Highest elevation[8],Lowest elevation, • Estimate (2017)[10],ZIP Codes[11], • Estimate (2017)[2],Primary airport,Secondary airport,Metro,Pueblo founded,Founded as, • Assemblymembers[4],Elevation[6],Lowest elevation[7],Rapid Transit, • City manager, • State capital city, • Estimate (2017[2]),Consolidated[2],Elevation[1], • Estimate (2017)[6],Demonyms,Airport,Waterways,Passenger Rail, • Estimate (2018)[13],Mission, • Supervisors[6], • Assembly members[7][8], • State senator, • United States Representatives[9][10], • City and county,Elevation[12],Highest elevation[13],Lowest elevation[13],ZIP Codes[15],GDP,City-county consolidation, • State capital and Consolidated city-county, • Estimate (2017)[7], • Deputy mayors,Highest elevation, • Estimate (2018)[4],Area code,City and County, • State capital and consolidated city-county,Elevation[12][13], • Estimate (2018)[15],Residence Act,Organized,Home Rule Act, • D.C. Council, • U.S. House, • Federal capital city and federal district,Settled (town), • Council, • Estimate (2018)[3],Metropolitan area,First settlement,Settled as Franklin,Renamed El Paso,Town Laid out,Population (2010)[3],Secondary Airport,ZIP code(s), • Vice Mayor, • Consolidated, • Balance,Other main roadways,Public transit,Regional rail,Bioregion, • Commissioners, • Auditor,Highest elevation[4],Lowest elevation[5] (Columbia River),Interstate Spurs,Major State Routes, • Estimate (2018)[5], • Estimate (2017)[5],Interstate Highways,Other major highways, • Metro Council, • GMP,ZIP code prefixes,USDA hardiness zones,Airports,City,Independent city, • Houses of Delegates, • State Senate, • Independent city,Elevation[5], • Estimate (2017)[3], • State House, • Ethnicities[3],Railway station, • City council[4], • Metro[9],ZIP Codes[10],Chartered, • City Council[4], • Urban[8], • CSA[10],Light Rail,Terminus,Marthasville,City of Atlanta, • State capital and city, • Urban density, • Metro density,County[4], • Home rule municipality, • Estimate (2016)[8],ZIP codes[9],Highways, • Metropolitan city, • MSA, • City council[8], • City auditor, • City prosecutor,Elevation[10], • Estimate (2017)[12], • CSA[13],ZIP Codes[14],Incorporated (as town),Incorporated (as city), • Estimate (2018)[2], • Assemblymembers, • U. S. rep., • Estimate (2017)[14], • Council President,Public transportation, • Estimate (2016)[2],Incorporated (Village),Incorporated (Town),Incorporated (City), • Legislative,Public Transit,Parish, • Consolidated city-parish, • Estimate (2017), • City and county seat,GNIS ID, ,Re-incorporated, • Finance director, • City clerk, • Urban[11], • Metro[12],Platted, • Home Rule Municipality, • United States representatives[6], • State senators[7], • Assemblymembers[8],ZIP codes[13], • Estimate (2016)[7],ZIP codes[8], • City council[5], • Estimate (2017)[9], • City council, • Assemblymember,Elevation[16], • Estimate (2017)[18]," • President, Board of Aldermen", • Comptroller,Highest elevation[6],Historic empires,Municipal incorporation,ZIP Code,Expressways,Transit,Rail, • Estimate (2016)[3],Borough, • Alaska Senate, • Alaska House, • Consolidated city-borough, • Estimate (2018)[6],Geocode,Renamed, • U.S. Congress, • Estimate (2018)[6][α], • Urban[β], • CSA density,Unincorporated,Re-Incorporated, • City Council[2],Elevation[4], • Mayor Pro Tempore, • City council members[6], • Estimate (2018)[9],ZIP codes[10],Sphere of influence,Reincorporated, • Administrator, • Municipal clerk,Area rank,Elevation[9], • Density rank, • Estimate (2015)[3], • Deputy City Managers, • City Council Members,Townships,Founding, • Deputy Mayor, • Business Administrator,Elevation[18], • Estimate (2017)[22],Re-Incorporated as City,Settled as, • Police chief,Municipality,First settled (village), • Estimate (2017)[1], • Town, • Estimate (2016)[4], • Estimate (2016)[6],Incorporation, • Councilmembers, • United States representatives, • Estimate (2016)[12],Interstate(s),U.S. Route(s), • Mayor-President, • Consolidated city-parish[n 1][1], • Total[n 2],Population (2010)[4], • Estimate (July 2017)[5],Official tree, • Senate, • House, • Treasurer, • City attorney,GNIS IDs[7][11],FIPS code[7][11], • City Council[7], • Mayor Pro-Tem, • City council[3],ZIP Codes[8], • City treasurer,Incorporated as a village,Incorporated as a city, • City council[2], • City council[9],Elevation[11], • Estimate (2017)[13],ZIP codes[14], • Urban (2010), • Councilmember Place 1, • Councilmember Place 2, • Councilmember Place 3, • Councilmember Place 4, • Estimate (2018)[1],Major State Highways,Incorporated (village),"[[Federal Infor
mation Processing Standards|FIPS code]]",Demonym,Logo,Wikimedia Commons,Township,Established (Twickenham), • CSRA, • Change 2011–2014, • Estimate (2016)[5], • Estimate (2013)[2],Elevation(lowest)[4],Seaports,Parishes," • Estimate (April 1, 2019)[1]", • Estimate (2016)[10],Zip code,FIPS code[11],GNIS feature ID[12],Incorporated as a town,"FIPS code
0", • Estimate (2018)[5][α], • Estimate (2019)[4], • City council[6],City flower, • Estimate (2016[3]),Zip codes,District, • Chief Of Police, • Fire Chief,ZIP Codes[7],Unofficially incorporated (village),Commissioned, • Mayor pro tem,ZIP Codes[6],Incorporated (Independent city), • Virginia Senate, • Delegate, • U.S. Senate,Flower,County Routes,Founded:,Incorporated:, • Metro[7], • Estimate (2018)[10], • Metro[11], • Vice mayor, • Consolidated city–county,ZIP Code(s),U.S. state,Major highways, • Texas State Representative, • Texas State Senator, • U.S. Representative, • City Mayor, • Common Council, • City Council[1],ZIP codes[15], • Vice-Mayor, • City Council[3], • City and County seat,Counties[1],ZIP codes[6], • State Senator, • U.S. Rep., • MSA (2015), • Commission, • Estimate (2018)[8], • Chief of Police, • Acting Mayor and Vice Mayor,Approved,Chartered (town),Chartered (city), • Estimate (2016), • CSA (2015), • Estimate (2016)[1],Metropolitan Statistical Area, • State Assembly, • CA Assembly, • U. S. Rep., • City-Parish President, • City Total, • MSA (2017), • CSA (2017),County seat,Sister cities,Named, • State capital of Connecticut,Population (2010),Major Highways, • Estimate (2016)[9], • City Administrator, • Council members .mw-parser-output .nobold{font-weight:normal}by district number[3], • U.S. rep.,ZIP codes[11], • City Solicitor, • Estimate (2014)[1],Counties[2], • Estimate (2019),Regions,City Charter,Major State Roads, • Council Chair,Incorporated Town,Zip code(s),Incorporated(as Derryfield),Incorporated(as Manchester), • Aldermen, • Mayor Pro Tem,Settled (Pompano Settlement),Incorporated (Town of Pompano),Incorporated (City of Pompano Beach),County[3], • Median household income, • Median home value,A city,Settled (Lake Worth Country Settlement),Incorporated (Town of West Palm Beach),Incorporated (City of West Palm Beach),"Incorporated, Town","Incorporated, City", • CA Senate, • U.S. Congress[5], • Estimate (2016[4]), • Supervisor,GNIS IDs[8][12][13],FIPS code[8][13], • City Admin., • Governing body, • Estimate (2015)[2], • Metro[10],ZIP codes[7],ZIP Codes[9],Area codes[10][11], • Estimate (2015),Formally Incorporated (town), • Town Manager, • Town Clerk, • Councilmember, • Finance Director/ Treasurer, • Common Council[2], • Deputy City Manager, • Estimate (2013)[4], • Manager,FIPS code[3][19][20],GNIS ID[3][19][20], • City administrator, • Estimate (2014)[3], • White, • Asian, • Hispanic, • Black,Bird,Tree,GNIS  feature ID,FIPS code[1][7][25],GNIS ID[1][7][25],Highest elevation[7]
53,Aurora,United States,Colorado,,,,,,,Home Rule Municipality[1],,Bob LeGare[4],,153.52 sq mi (397.62 km2),0.67 sq mi (1.73 km2),"2,814,330 (US: 19th)",,,US: 54th,"2,356.05/sq mi (909.68/km2)",,,,UTC−7 (MST),UTC−6 (MDT),,,08-04000,,,,,,,,,,auroragov.org,,,,,,,,,,,,,,,,Both 303 and 720,,Arapahoe County[1]Adams CountyDouglas County,"1903-05-05, as the Town of Fletcher[2]",1929 as the City of Aurora[3],,,,,"2,374,203 (US: 18th)",,,,,,,,,,,,,,,,"80010-80019, 80040-80047 (all but 80045 PO Boxes), 80137, 80247[9]",,,,,,,,,,,,,,Jim Twombly,,,,,,,,,,,,,,,,,,,,"5,403 ft (1,647 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"361,710",,"I-70, I-225, US 40, SH 30, SH 83, SH 88, E-470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891 as Fletcher,"325,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Anaheim, United States, California,,,,,,"""Ana"", after the Santa Ana River, and ""heim"", the German word for ""home"".",,,Harry Sidhu[2] (R),"336,265",50.32 sq mi (130.33 km2),0.60 sq mi (1.57 km2)  1.92%,,,,1st in Orange County10th in California56th in the United States,"7,004.97/sq mi (2,704.66/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),,,06-02000,,,,,,,,,,www.anaheim.net, Orange,,,,,"March 18, 1876[1]",,,,,,,,,,657/714,"1652663, 2409704",,,,,,,,,,,,,,,, (planned),,,,,,,,,,,,,     ,,,,,,,,,,,,John Wayne International AirportSNA (Major/International),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157 ft (48 m),"352,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gil Cisneros (D),[3]Katie Porter (D),[4] andLou Correa (D)[5]","Ling Ling Chang (R),Tom Umberg (D), andJohn Moorlach (R)","Sharon Quirk-Silva (D),Steven Choi (R), andTom Daly (D)","92801–92809, 92812, 92814–92817, 92825, 92850, 92899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Honolulu, United States, Hawaii,,,,,,,,,Kirk Caldwell (D),,60.5 sq mi (156.7 km2),7.9 sq mi (20.5 km2),"953,207",,,,"5,791/sq mi (2,236.1/km2)",,,Honolulan,UTC−10 (Hawaiian (HST)),,96801–96850,808,15-17000,366212[5],,,,,,,,,www.honolulu.gov, Honolulu,,,,,"April 30, 1907[2]",,,,,,,,,,,,,,,,,,"337,256 (55th)",,,,,,,,,,19 ft (6 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Members
1. Kymberly Pine2. Ernest Y. Martin3. Ikaika Anderson4. Trevor Ozawa5. Ann Kobayashi6. Carol Fukunaga7. Joey Manahan8. Brandon Elefante9. Ron Menor
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"359,870[4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Santa Ana, United States, California,,,,,,Saint Anne,,,Miguel A. Pulido[3],"324,528",27.15 sq mi (70.31 km2),0.25 sq mi (0.64 km2)  0.90%,,,,2nd in Orange County11th in California57th in the United States,"12,311.83/sq mi (4,753.70/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),,,06-69000,,,,,,,,,,santa-ana.org, Orange,,,,,"June 1, 1886[2]",,,,,,,,,,,"1652790,[5] 2411814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,1869[1],,,,,,,,,John Wayne International AirportSNA (Major/International),,,,,,,,,,,,,,,,,,,OC Streetcar (under construction),,,,,,,,,,,,,,,,,,,,,,,,,,,,,"657/714, 949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115 ft (35 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"334,217","92701–92708, 92711, 92712, 92728, 92735, 92799",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Riverside, United States, California,,,,,,,Council-manager[3],,,"303,871",81.23 sq mi (210.38 km2),0.31 sq mi (0.80 km2)  0.37%,,,,1st in Riverside County12th in California59th in the United States,"4,034.57/sq mi (1,557.79/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),,,06-62000,,,,,,,,,,riversideca.gov, Riverside,,,,,"October 11, 1883; 135 years ago (1883-10-11)[1]",,,,,,,,,,,"1661315, 2410965",,,,,,,,,,,,,,,, (proposed Phase 2),,,,,,,,"92501–92509, 92513–92519, 92521–92522",,,,, ,,,,,,,,,,,,San Bernardino International AirportSBD (Major/International),,,,,827 ft (252 m),,,,,,,,,,,,,,,Al Zelinka[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 5, 1907; 112 years ago (1907-03-05)[2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayor Rusty BaileyMike GardnerAndy MelendrezMichael SoubirousCharles E. Conder Jr.Chris Mac ArthurJim PerrySteve Adams,"327,728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Corpus Christi, United States, Texas,,,,,,Body of Christ,Council-manager government|Council-Manager,,,,174.6 sq mi (452 km2),329.0 sq mi (852 km2),"442,600 (114th U.S.)",,,US: 58th,"1,830/sq mi (710/km2)",,,,UTC−6 (CST),UTC−5 (CDT),"78401–78402, 78404–78418",361,48-17000[3],1333380[4],,,,,,,,,www.cctexas.com,,,,,,,,,,,,,,,,,,"Nueces, Kleberg, San Patricio, Aransas[1]",,,,,,"305,215",,,,,,"516,793 (87th)",,,,7 ft (2 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,605",,,,,,,,,,"Samuel ""Keith"" Selman (Interim)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mayor Joe McComb (R)Michael HunterPaulette GuajardoRudy Garza, Jr.Everett RoyBen MolinaRoland BarreraGreg SmithGil Hernandez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Lexington,United States,Kentucky,,,,,,,,,Linda Gorton,,284.5 sq mi (736.9 km2),1.0 sq mi (2.6 km2),"512,650",,,US: 60th  Kentucky: 2nd,"1,042.8/sq mi (364.5/km2)",,,,UTC−5 (EST),UTC−4 (EDT),,859,,,,,,,,,,,www.lexingtonky.gov,,,,,,1831[2],,,,,,,,,,,,Fayette,,,,,,,"290,263",,,,,,,,,978 ft (298 m),Lexingtonian,,,,,,,,,,,,,,,"323,780[1]",,"40502–40517, 40522–40524, 40526, 40533, 40536, 40544, 40546, 40550, 40555, 40574–40583, 40588, 40591, 40598",,,,,,,1782[2],,,,,,,,,,,,,,,,,,,,,,,,,,Blue Grass AirportLEX (Regional),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Stockton, United States, California,San Joaquin Valley,,,,,Robert F. Stockton,City Manager-Council[5],,Michael Tubbs (D)[6],,61.67 sq mi (159.72 km2),3.08 sq mi (7.98 km2)  4.76%,"726,126",,,1st in San Joaquin County13th in California63rd in the United States,"4,979.52/sq mi (1,922.60/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),,,06-75000,,,,,,,,,,www.stocktongov.com,San Joaquin,,,,,"July 23, 1850[4]",,,,,,,,,,,"1659872, 2411987",,,,,,,"291,707",,,,,,,,,,,,,,,,,"95201–95213, 95215, 95219, 95267, 95269, 95296–95297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt O. Wilson[13],,,,,,,,,,,,,,Cathleen Galgiani (D)[14],,,,,,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sol Jobrack[7]Daniel Wright[8]Paul Canepa[9]Susan Lenz[10]Christina Fugazi[11]Jesus Andrade[12],Susan Eggman (D)[14],13 ft (4 m),"310,496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Henderson,United States,Nevada,,,,,,Charles Henderson,Council-manager,,Debra March (D),"257,729 (US:67th)",107.7 sq mi (279.0 km2),0.0 sq mi (0.0 km2),,,,,,,,,UTC−8 (PST),UTC−7 (PDT),,702 and 725,32-31900,,,,,,,,,,www.cityofhenderson.com,Clark,,,,,"April 16, 1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89002, 89009, 89011, 89012, 89014-89016, 89044, 89052, 89053, 89074, 89077",,,,,,,,1941,,,,,,Richard Derrick,,,,,,,,,,,,,"302,539",,,,,,,,,,,,,,"1,864 ft (569 m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Saint Paul, United States, Minnesota,,,,,,St. Paul the Apostle,,,Melvin Carter (DFL),,51.97 sq mi (134.61 km2),4.20 sq mi (10.88 km2),"3,524,583 (US: 16th)",,,City: 64th MN: 2nd,"5,899.51/sq mi (2,277.82/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,651,27-58000,,,,,,,,,,www.stpaul.gov,Ramsey,,,,,"March 4, 1854",,,,,,,,,,,,,,,,,,"285,068",,,,,,,,,,795 ft (214 m),Saint Paulite,,,,,,55101–55175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"306,621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,St. Louis, United States, Missouri,,,,,,Louis IX of France,Mayor–council government,,Lyda Krewson (D),,61.9 sq mi (160 km2),4.1 sq mi (11 km2),"2,807,338 (US: 20th)",,,US: 61stMO: 2ndMidwest: 11th,"4,985.9/sq mi (1,925.1/km2)",,,St. Louisan,UTC−6 (CST),UTC−5 (CDT),"
(Almost all of63101-63199)[9]
63101-63141, 63143-63147, 63150-63151, 63155-63158, 63160, 63163-63164, 63166-63167, 63169, 63171, 63177-63180, 63182, 63188, 63190, 63195, 63197-63199
",,,,,,,,,,,,stlouis-mo.gov,,,,,,1822,,,,,,,,,,,,,,,,,,,"2,150,706 (US: 20th)",,,,,"2,911,945 (US: 19th)",,,,,,   ,,,,,,,,,,,,,1764,,"308,626",,,,,,,,,,,,,,,,,,,,Greater St. Louis,,,,,,,,,,,,,,,Mississippi River,,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Louis Lambert International Airport
MidAmerica St. Louis Airport",,,,,"319,294",466 ft (142 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lewis E. Reed  (D),Darlene Green (D),614 ft (187 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Cincinnati, United States, Ohio,,,,1788,,Society of the Cincinnati,Mayor–council,Cincinnati City Council,John Cranley (D),,201.86 km2 (77.94 sq mi),4.14 km2 (1.60 sq mi),"2,137,406 (US: 28th)",,,US: 65th,"1,471.0/km2 (3,809.9/sq mi)",,,,UTC−5 (EST),UTC−4 (EDT),"
ZIP Codes[6]
45201–45209, 45211–45255, 45258, 45262–45264, 45267–45271, 45273–45275, 45277, 45280, 45296, 45298–45299, 45999
",,39-15000[7],1066650[8],,,,,,,,,cincinnati-oh.gov,Hamilton,,,,,,,,,,,,,,,,,,"January 1, 1802[1]","March 1, 1819[2]",,,,"296,943",,,,,,,,,,147 m (482 ft),Cincinnatian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"513, 
937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
